Dep.,code,ColorT1,Color_hachT1,Abs_Commune%
16,16109,rouge,hach_rose,1.5
16,16110,rose,hach_bleueclaire,29.7
16,16114,bleuemarine,hach_bleuemarine,5.1
16,16121,rouge,hach_rose,30.6
16,16122,bleuemarine,hach_bleuemarine,2.7
16,16123,rose,hach_bleuemarine,13.2
16,16124,orange,hach_rouge,32.9
16,16127,bleuemarine,hach_bleuemarine,31.1
16,16128,bleueclaire,hach_rouge,22.7
16,16131,rouge,hach_rose,26
16,16132,rose,hach_bleueclaire,19.6
16,16134,orange,hach_rouge,2.9
16,16135,orange,hach_rouge,28
16,16137,bleuemarine,hach_bleuemarine,27.2
16,16140,#N/A,#N/A,#N/A
16,16141,bleueclaire,hach_rouge,9.5
16,16144,bleueclaire,hach_rouge,1.1
16,16148,rouge,hach_rose,12.4
16,16158,rose,hach_bleuemarine,20.2
16,16163,orange,hach_rouge,16.6
16,16164,rose,hach_bleuemarine,13.5
16,16168,orange,hach_rouge,24.1
16,16173,rouge,hach_rose,6.9
16,16081,rouge,hach_rose,11.5
16,16098,rose,hach_bleueclaire,6
16,16136,bleueclaire,hach_rouge,24.8
16,16142,rouge,hach_rose,18.5
16,16197,rose,hach_bleueclaire,12.7
16,16281,rose,hach_bleuemarine,10.5
16,16282,rouge,hach_rose,24.5
16,16377,bleueclaire,hach_rouge,0.8
16,16054,orange,hach_rouge,26.2
16,16157,bleuemarine,hach_bleuemarine,16.6
16,16188,bleuemarine,hach_bleuemarine,14.2
16,16403,rouge,hach_rose,25.6
16,16002,rouge,hach_rose,25.9
16,16155,rose,hach_bleuemarine,12.7
16,16261,bleuemarine,hach_bleuemarine,1
16,16183,rose,hach_bleueclaire,24.3
16,16181,bleuemarine,hach_bleuemarine,27
16,16182,rose,hach_bleueclaire,3.7
16,16184,rouge,hach_rose,24.7
16,16185,bleuemarine,hach_bleuemarine,4
16,16187,rouge,hach_rose,12.2
16,16189,rose,hach_bleueclaire,29.8
16,16190,rose,hach_bleuemarine,28.9
16,16191,bleuemarine,hach_bleuemarine,3.3
16,16194,bleueclaire,hach_rouge,12.2
16,16195,bleueclaire,hach_rouge,30.1
16,16196,rouge,hach_rose,29.9
16,16200,rose,hach_bleuemarine,15.5
16,16203,bleueclaire,hach_rouge,26.3
16,16205,bleuemarine,hach_bleuemarine,9.3
16,16206,orange,hach_rouge,14.9
16,16207,rose,hach_bleuemarine,19.1
16,16208,rose,hach_bleueclaire,23.9
16,16209,bleueclaire,hach_rouge,26
16,16210,rose,hach_bleuemarine,13.3
16,16211,orange,hach_rouge,10.2
16,16212,orange,hach_rouge,28.7
16,16213,rouge,hach_rose,12
16,16221,rose,hach_bleueclaire,5
16,16223,rouge,hach_bleueclaire,17.8
16,16225,rouge,hach_rose,10.8
16,16226,rose,hach_bleuemarine,13.5
16,16229,orange,hach_rouge,24.8
16,16231,bleueclaire,hach_rouge,24.3
16,16234,orange,hach_rouge,3.3
16,16406,bleuemarine,hach_bleuemarine,14.3
16,16237,bleueclaire,hach_rouge,23.4
16,16238,rouge,hach_rose,28.3
16,16239,orange,hach_rouge,32.3
16,16241,rose,hach_bleuemarine,12.9
16,16242,orange,hach_bleueclaire,22.8
16,16245,orange,hach_rouge,20.3
16,16248,bleuemarine,hach_bleuemarine,14.4
16,16249,orange,hach_rouge,32.1
16,16250,orange,hach_rouge,5.5
16,16253,rose,hach_bleuemarine,12.9
16,16255,bleueclaire,hach_rouge,1
16,16264,rose,hach_bleueclaire,7
16,16268,rose,hach_bleuemarine,17.1
16,16269,bleuemarine,hach_bleuemarine,33
16,16270,rose,hach_bleuemarine,2.9
16,16272,bleuemarine,hach_bleuemarine,8.8
16,16273,rose,hach_bleueclaire,15.3
16,16275,rouge,hach_rose,26.1
16,16280,bleuemarine,hach_orange,10.2
16,16286,bleuemarine,hach_bleuemarine,17
16,16289,rose,hach_bleuemarine,31.6
16,16290,bleueclaire,hach_rouge,22.5
16,16292,bleueclaire,hach_rose,14.2
16,16293,rouge,hach_rose,22.2
16,16295,rouge,hach_rose,3.2
16,16298,rose,hach_bleuemarine,13
16,16306,bleueclaire,hach_rouge,19.2
16,16307,rouge,hach_rose,16.3
16,16308,rose,hach_bleueclaire,31.1
16,16310,bleuemarine,hach_bleuemarine,17.3
16,16312,rose,hach_bleuemarine,14
16,16317,orange,hach_rouge,29.6
16,16318,rouge,hach_rose,7.2
16,16320,rose,hach_bleuemarine,18.4
16,16321,rose,hach_bleuemarine,20.7
16,16323,bleuemarine,hach_bleuemarine,12.8
16,16325,rouge,hach_rose,8.7
16,16326,orange,hach_rouge,1.6
16,16329,bleueclaire,hach_rouge,31.9
16,16335,rouge,hach_rose,7.2
16,16336,rose,hach_bleueclaire,17.3
16,16337,bleueclaire,hach_rouge,15.4
16,16345,bleuemarine,hach_bleuemarine,10.2
16,16348,rouge,hach_rose,2.3
16,16353,rouge,hach_rose,2.9
16,16356,rouge,hach_rose,31.9
16,16361,bleuemarine,hach_bleuemarine,26.6
16,16363,rose,hach_bleueclaire,12.8
16,16364,rouge,hach_rose,7.6
16,16370,bleuemarine,hach_bleuemarine,19.5
16,16372,rose,hach_bleueclaire,3.9
16,16373,orange,hach_rouge,27.3
16,16375,rose,hach_bleuemarine,24.4
16,16378,rouge,hach_rose,1.2
16,16379,orange,hach_bleuemarine,12.1
16,16192,bleueclaire,hach_rose,8.6
16,16381,bleuemarine,hach_bleuemarine,22.3
16,16383,rouge,hach_rose,12.4
16,16388,orange,hach_rouge,21.3
16,16389,rose,hach_bleuemarine,1.3
16,16390,rose,hach_bleuemarine,21.6
16,16339,bleueclaire,hach_rouge,18.2
16,16300,rouge,hach_rose,7.8
16,16392,bleueclaire,hach_rouge,29.1
16,16393,rose,hach_bleuemarine,21.2
16,16395,bleueclaire,hach_rouge,29.1
16,16396,bleueclaire,hach_rouge,3.4
16,16397,bleueclaire,hach_rouge,15
16,16398,rouge,hach_rose,16.8
16,16400,rouge,hach_rose,32.7
16,16401,orange,hach_rouge,0.3
16,16404,rose,hach_bleueclaire,15.2
16,16409,bleuemarine,hach_bleuemarine,16.9
16,16412,rose,hach_bleueclaire,11.3
16,16413,rouge,hach_rose,4.6
16,16414,orange,hach_rouge,30.4
16,16415,orange,hach_rouge,9.1
16,16416,rose,hach_bleuemarine,5.5
16,16419,orange,hach_rouge,20.4
16,16421,bleuemarine,hach_bleuemarine,17.9
16,16423,bleuemarine,hach_bleuemarine,22.3
16,16425,bleuemarine,hach_bleuemarine,26.4
17,17019,bleuemarine,hach_bleuemarine,22.5
17,17142,bleuemarine,hach_bleuemarine,11.5
17,17153,verte,hach_bleuemarine,18.4
17,17190,bleuemarine,hach_rose,16.7
17,17121,rose,hach_grise,1
17,17161,bleuemarine,hach_bleuemarine,24.6
17,17300,grise,hach_bleuemarine,16.7
17,17200,grise,hach_verte,14.7
17,17051,verte,hach_grise,10.2
17,17286,grise,hach_bleuemarine,2.4
17,17207,bleuemarine,hach_bleuemarine,5.3
17,17222,verte,hach_bleuemarine,16.3
17,17264,grise,hach_verte,15.1
17,17274,bleuemarine,hach_grise,19.4
17,17291,grise,hach_rose,11.2
17,17297,bleuemarine,hach_bleuemarine,25.6
17,17318,bleuemarine,hach_bleuemarine,27.4
17,17369,bleuemarine,hach_bleuemarine,4.3
17,17414,bleuemarine,hach_grise,12.6
17,17360,bleuemarine,hach_verte,21.1
17,17003,orange,hach_bleuemarine,20.9
17,17007,orange,hach_rouge,8.1
17,17008,orange,hach_bleuemarine,16.6
17,17009,orange,hach_rouge,17.4
17,17010,verte,hach_orange,14.6
17,17018,bleuemarine,hach_rouge,2
17,17028,rouge,hach_orange,8.1
17,17032,orange,hach_bleuemarine,3.6
17,17041,bleuemarine,hach_rouge,32.7
17,17057,orange,hach_bleuemarine,20.5
17,17059,orange,hach_rouge,25.3
17,17063,orange,hach_rouge,21.7
17,17065,bleue,hach_bleuemarine,11.9
17,17080,verte,hach_orange,27.3
17,17091,verte,hach_orange,2.5
17,17094,verte,hach_orange,20.7
17,17107,orange,hach_bleuemarine,12.4
17,17109,orange,hach_bleuemarine,16.6
17,17127,orange,hach_rouge,9.6
17,17132,orange,hach_bleuemarine,22.2
17,17136,bleuemarine,hach_rouge,30
17,17158,bleue,hach_bleuemarine,26.5
17,17166,rouge,hach_verte,17.7
17,17168,orange,hach_bleuemarine,13.4
17,17004,orange,hach_rouge,20.8
17,17457,#N/A,#N/A,#N/A
17,17182,bleuemarine,hach_rouge,18.6
17,17193,bleuemarine,hach_orange,9
17,17194,bleue,hach_bleuemarine,21
17,17201,bleuemarine,hach_rouge,24.7
17,17303,rouge,hach_verte,13.1
17,17203,bleue,hach_bleuemarine,22.1
17,17186,orange,hach_bleuemarine,10.5
17,17447,bleue,hach_bleuemarine,32.9
17,17205,bleue,hach_bleuemarine,14.9
17,17208,bleuemarine,hach_rouge,20.8
17,17218,orange,hach_verte,20.8
17,17221,bleue,hach_bleuemarine,18.5
17,17245,bleue,hach_bleuemarine,0.3
17,17267,orange,hach_bleuemarine,11
17,17293,bleuemarine,hach_rouge,5.4
17,17299,rouge,hach_verte,19.4
17,17315,orange,hach_rouge,27.9
17,17322,verte,hach_orange,2.4
17,17338,orange,hach_bleuemarine,15.1
17,17349,bleue,hach_bleuemarine,9.6
17,17353,orange,hach_verte,5.1
17,17359,bleue,hach_bleuemarine,20.7
17,17373,verte,hach_bleuemarine,29.2
17,17376,orange,hach_bleuemarine,1.6
17,17382,bleuemarine,hach_rouge,14.4
17,17340,orange,hach_rouge,19.2
17,17391,rouge,hach_bleuemarine,22.7
17,17394,bleue,hach_bleuemarine,23.3
17,17396,rouge,hach_verte,18
17,17413,bleue,hach_bleuemarine,19.1
17,17407,rouge,hach_verte,17.6
17,17420,rouge,hach_bleuemarine,23.2
17,17434,bleue,hach_bleuemarine,21.5
17,17439,bleue,hach_bleuemarine,8
17,17443,orange,hach_bleuemarine,21.1
17,17463,orange,hach_bleuemarine,9.9
17,17466,rouge,hach_bleuemarine,18.6
17,17472,bleue,hach_bleuemarine,6.3
17,17480,verte,hach_orange,9.8
17,17482,bleuemarine,hach_rouge,2.1
17,17483,verte,hach_orange,31
17,17011,orange,hach_rose,28.3
17,17012,rouge,hach_rose,20.8
17,17013,rouge,hach_rose,9.1
17,17017,rouge,hach_rose,26.8
17,17022,rouge,hach_rose,32.5
17,17023,rouge,hach_rose,1.9
17,17024,rose,hach_rouge,23.2
17,17025,orange,hach_rose,26.3
17,17026,rouge,hach_grise,7.5
17,17029,rouge,hach_rose,5.2
17,17031,rouge,hach_rose,4.6
17,17035,orange,hach_rose,7.8
17,17037,orange,hach_rose,4.9
17,17042,grise,hach_rouge,7.1
17,17043,orange,hach_rose,14.2
17,17046,rouge,hach_rose,2
17,17048,grise,hach_rouge,9.2
17,17049,orange,hach_rose,22
17,17053,rouge,hach_rose,6.9
17,17062,rouge,hach_rose,14.4
17,17067,grise,hach_rouge,15.3
17,17070,rouge,hach_grise,9.9
17,17072,rouge,hach_rose,1.7
17,17073,orange,hach_rose,3
17,17085,orange,hach_rose,21.4
17,17086,rouge,hach_rose,14.1
17,17087,rouge,hach_grise,23.3
17,17100,rouge,hach_grise,22
17,17101,rouge,hach_rose,13.1
17,17102,rouge,hach_rose,1.8
17,17105,rose,hach_rouge,6.8
17,17114,orange,hach_rose,8.2
17,17117,rouge,hach_grise,28.3
17,17124,rouge,hach_rose,18.6
17,17125,rouge,hach_rose,18.7
17,17126,orange,hach_rose,21.2
17,17128,rouge,hach_grise,31.1
17,17135,orange,hach_rose,31.7
17,17138,orange,hach_rose,22.5
17,17139,grise,hach_rouge,7.7
17,17141,rouge,hach_rose,28.6
17,17147,grise,hach_rouge,14.1
17,17148,rose,hach_rouge,6
17,17277,rouge,hach_rose,7.4
17,17157,grise,hach_rouge,0.8
17,17162,rouge,hach_rose,23.4
17,17164,rouge,hach_rose,10.1
17,17165,rouge,hach_rose,1.9
17,17176,orange,hach_rose,3.6
17,17180,rose,hach_rouge,6.6
17,17181,rose,hach_rouge,7.7
17,17188,grise,hach_rouge,11
17,17198,rose,hach_rouge,3.7
17,17071,grise,hach_rouge,22.4
17,17089,orange,hach_rose,3.6
17,17137,grise,hach_rouge,15.6
17,17195,rose,hach_rouge,11.8
17,17465,rose,hach_rouge,2.2
17,17471,rouge,hach_grise,21.7
17,17202,orange,hach_rose,11.4
17,17143,grise,hach_rouge,22
17,17177,grise,hach_rouge,4.7
17,17252,grise,hach_rouge,9
17,17426,orange,hach_rose,0
17,17149,orange,hach_rose,10
17,17150,orange,hach_rose,20.1
17,17179,rose,hach_rouge,32.3
17,17266,rouge,hach_rose,5.5
17,17451,rouge,hach_rose,25.7
17,17206,grise,hach_rouge,3.2
17,17211,rouge,hach_rose,4.4
17,17212,grise,hach_rouge,12.5
17,17213,rouge,hach_grise,23.3
17,17217,rouge,hach_rose,22.2
17,17223,orange,hach_rose,26.6
17,17224,orange,hach_rose,20.1
17,17226,rouge,hach_rose,23
17,17234,rouge,hach_rose,16.3
17,17235,rouge,hach_grise,16.2
17,17239,rose,hach_rouge,8.8
17,17254,grise,hach_rouge,13.3
17,17256,grise,hach_rouge,10.2
17,17257,rose,hach_rouge,29.4
17,17261,rouge,hach_rose,13.6
17,17262,rouge,hach_rose,26.8
17,17268,orange,hach_rose,19.9
17,17271,rouge,hach_rose,16
17,17275,rose,hach_rouge,16.8
17,17288,rose,hach_rouge,5.9
17,17289,rose,hach_rouge,10.9
17,17290,rouge,hach_rose,32.7
17,17292,rose,hach_rouge,18.7
17,17294,grise,hach_rouge,28.8
17,17301,rouge,hach_rose,17.4
17,17313,rouge,hach_grise,24.9
17,17314,rouge,hach_grise,1.7
17,17321,rose,hach_rouge,11
17,17327,orange,hach_rose,23.1
17,17334,grise,hach_rouge,29.3
17,17336,orange,hach_rose,21.8
17,17344,rouge,hach_rose,22.3
17,17347,rouge,hach_rose,16.3
17,17350,rouge,hach_rose,21.8
17,17356,orange,hach_rose,17.1
17,17358,rouge,hach_rose,16.9
17,17361,rose,hach_rouge,23.7
17,17367,grise,hach_rouge,28.5
17,17377,rouge,hach_rose,31
17,17381,rose,hach_rouge,23.8
17,17383,orange,hach_rose,22.7
17,17384,grise,hach_rouge,26.9
17,17395,rouge,hach_rose,31.4
17,17397,rouge,hach_grise,7.8
17,17401,rouge,hach_grise,9
17,17412,rouge,hach_grise,13.2
17,17374,grise,hach_rouge,26.2
17,17415,rouge,hach_rose,16.7
17,17416,rouge,hach_rose,16.4
17,17422,rose,hach_rouge,20.5
17,17427,rouge,hach_rose,24.3
17,17428,rouge,hach_grise,11.4
17,17435,orange,hach_rose,28.7
17,17436,rouge,hach_rose,26.5
17,17440,grise,hach_rouge,8.7
17,17444,grise,hach_rouge,32.6
17,17446,rouge,hach_rose,19.5
17,17448,rose,hach_rouge,3.4
17,17450,rouge,hach_grise,5.5
17,17459,rouge,hach_rose,24.8
17,17460,orange,hach_rose,12.9
17,17462,rouge,hach_rose,7.7
17,17464,rouge,hach_rose,30
17,17467,rouge,hach_grise,10.6
17,17470,orange,hach_rose,9.7
17,17473,rouge,hach_rose,5.3
17,17474,rose,hach_rouge,21.7
17,17477,rouge,hach_rose,14.1
17,17478,rouge,hach_rose,19.9
17,17481,rouge,hach_grise,3.8
17,17002,#N/A,#N/A,#N/A
17,17005,rouge,hach_bleue,33.1
17,17006,rouge,hach_bleue,33.3
17,17015,rouge,hach_bleuemarine,5.9
17,17016,bleue,hach_rouge,0.6
17,17020,bleue,hach_rouge,14.4
17,17027,rouge,hach_bleuemarine,8.4
17,17034,bleue,hach_rouge,17.3
17,17038,bleue,hach_rouge,13.4
17,17039,bleue,hach_rouge,25.6
17,17044,bleue,hach_rouge,25.1
17,17047,bleue,hach_rouge,13
17,17050,bleue,hach_rouge,14.3
17,17052,bleue,hach_rouge,0.5
17,17054,bleue,hach_rouge,27.9
17,17055,bleue,hach_rouge,15.3
17,17056,bleue,hach_rouge,14.1
17,17060,bleue,hach_rouge,3.4
17,17061,rouge,hach_bleue,24.9
17,17066,bleue,hach_rouge,19.8
17,17068,bleue,hach_rouge,2
17,17069,rouge,hach_bleuemarine,13
17,17074,bleue,hach_rouge,29.8
17,17076,bleue,hach_rouge,16.3
17,17077,rouge,hach_bleuemarine,25.9
17,17078,bleue,hach_rouge,2.2
17,17081,rouge,hach_bleuemarine,26.8
17,17082,bleue,hach_rouge,14.4
17,17084,bleue,hach_rouge,28.3
17,17092,rouge,hach_bleuemarine,12.2
17,17095,bleue,hach_rouge,14.2
17,17096,bleue,hach_rouge,24.3
17,17098,rouge,hach_bleue,22.3
17,17099,bleue,hach_rouge,21.4
17,17104,bleue,hach_rouge,9.5
17,17106,bleue,hach_rouge,5.5
17,17108,bleue,hach_rouge,8.5
17,17110,bleue,hach_rouge,28.8
17,17111,bleue,hach_rouge,32.3
17,17115,bleue,hach_rouge,32.9
17,17116,bleue,hach_rouge,21.5
17,17118,bleue,hach_rouge,5.3
17,17122,rouge,hach_bleuemarine,17.1
17,17129,rouge,hach_bleue,26.7
17,17130,bleue,hach_rouge,7.3
17,17131,bleue,hach_rouge,13.4
17,17133,rouge,hach_bleuemarine,7
17,17145,bleue,hach_rouge,1.3
17,17152,bleue,hach_rouge,4.7
17,17156,rouge,hach_bleuemarine,9.2
17,17159,bleue,hach_rouge,31
17,17160,rouge,hach_bleuemarine,17.1
17,17163,bleue,hach_rouge,7.3
17,17172,bleue,hach_rouge,11.7
17,17175,rouge,hach_bleue,33.2
17,17178,bleue,hach_rouge,6.5
17,17183,rouge,hach_bleue,22.4
17,17187,rouge,hach_bleuemarine,26.4
17,17192,rouge,hach_bleue,23.4
17,17196,bleue,hach_rouge,14.5
17,17197,bleue,hach_rouge,20.1
17,17199,bleue,hach_rouge,31.6
17,17033,bleue,hach_rouge,16.1
17,17113,bleue,hach_rouge,25.8
17,17173,rouge,hach_bleue,14.9
17,17191,rouge,hach_bleue,1.4
17,17167,bleue,hach_rouge,4.6
17,17276,rouge,hach_bleuemarine,4.5
17,17204,rouge,hach_bleuemarine,2.7
17,17209,bleue,hach_rouge,21.8
17,17210,bleue,hach_rouge,22
17,17215,bleue,hach_rouge,0.4
17,17220,rouge,hach_bleuemarine,10.5
17,17227,bleue,hach_rouge,19.1
17,17229,bleue,hach_rouge,26.4
17,17230,bleue,hach_rouge,12.3
17,17231,bleue,hach_rouge,7
17,17232,bleue,hach_rouge,12.1
17,17233,bleue,hach_rouge,9.5
17,17236,bleue,hach_rouge,23.4
17,17240,rouge,hach_bleue,7.5
17,17241,bleue,hach_rouge,14.2
17,17242,bleue,hach_rouge,24.6
17,17243,bleue,hach_rouge,8.5
17,17244,bleue,hach_rouge,27.3
17,17248,bleue,hach_rouge,20.6
17,17249,bleue,hach_rouge,5.9
17,17250,bleue,hach_rouge,10.9
17,17258,bleue,hach_rouge,3.1
17,17259,bleue,hach_rouge,10.1
17,17260,bleue,hach_rouge,29.8
17,17263,bleue,hach_rouge,26
17,17269,bleue,hach_rouge,23.5
17,17270,rouge,hach_bleue,25.8
17,17273,bleue,hach_rouge,18.6
17,17279,bleue,hach_rouge,17.8
17,17281,bleue,hach_rouge,8.2
17,17282,rouge,hach_bleue,19.8
17,17283,bleue,hach_rouge,21.3
